C00988	00630 01100 01110
C00989	00650 00720 01100 01120 01200
C00990	00310
C00992	00860
C00993	00473 00550 01100
C00996	00520 01110
C00999	00520 01110
C01001	00680 01100 01120 01200
C01004	00760
C01005	00260 00270 00680 00970 01100 01120 01200 01230
C01010	00330 00791 01100 01120
C01011	00660 00720 01100 01120 01200
C01013	00240 00410 00640 00720 01100 01120 01200
C01019	00051 00520 01100 01120
C01020	00760 01120
C01024	00860 01100 01110
C01026	00260 01100
C01028	00310 01120
C01031	00680 01120
C01033	00522 01110
C01035	00330 01100
C01036	00350 00643 01100 01120
C01037	00780 01100
C01040	00053 01100
C01041	00053 01100
C01042	00250 01100
C01043	00330 01100
C01044	00340
C01045	00340
C01046	00680 01120
C01050	00471 00520 00550 01100
C01051	00860 01100 01110
C01053	00770
C01054	00100 00909 01060 01062 01070 01100 01110
C01056	00760 01120
C01059	00760 01120
C01060	00350 01100 04918
C01061	00350 00643 01100 01120
C01063	00362 00780 01100 01120 01220
C01068	00040
C01069	00966 01110 01210
C01073	00410
C01074	05146
C01077	00270 01100
C01079	00860 01100 01110
C01080	00680 01100 01120
C01081	00730 01100
C01083	00500 01100 01110 02010 02060
C01088	00770
C01089	00072 00650 01100 04024
C01091	00901
C01092	00780 01100
C01094	00051 00400 01100 01120 02060
C01096	00051 02060
C01097	00052 01100
C01099	00051 01120
C01100	00340 01100 01110 01230
C01101	00040 00053 01100 01120
C01102	00260 01100 01120 01230
C01103	00240 01100
C01104	00680 01120 02020
C01107	00900 01100 01110
C01108	00627 01120 07216
C01109	00660
C01110	00330 00472 01100
C01111	00380
C01112	00540 01100
C01113	00052 01100
C01114	00053 01100
C01115	00053 01100 01110
C01118	00270 00920 01100 01110 01230
C01120	00600 04080
C01121	00521 01110
C01123	00902 01110
C01124	00140 01100
C01126	00900 00909 01110
C01127	00630
C01131	00051 01120
C01132	00052 02060
C01134	00770 01100
C01135	02060
C01137	00270 00330 01100
C01138	00521 01110
C01142	00310
C01143	00900 01062 01100 01110
C01144	00071 00310 00362 00380 00627 00650 00720 01100 01120 01200 01212
C01146	00053 00630 01100
C01147	00930 01120
C01149	00310
C01151	00030 00440
C01152	00340
C01153	02010
C01155	00944
C01156	00944
C01157	00330 01100
C01158	01061
C01159	00010
C01161	00350 01100 01120 01220 04728 05030 05031 05034
C01163	00362 00624 01100 01120 01220
C01164	00100 00981 01100 01110
C01165	00330 01100 01110 01230
C01168	00240
C01170	00520 01100
C01172	00010 00030 00500 01100 01110 01120 01200 04152
C01175	00940
C01176	00140 01100 04913
C01177	00562 02010 04070
C01179	00130 00350 00400 00401 00680 00950 01055 01060 01063 01100 01110 01120 01210 01230
C01180	00270 00966 01060 01100 01110 01210
C01181	00310 02010
C01182	00630 00710 01100 01110 01120 01200
C01185	00760 01100
C01186	00310
C01187	00540 01100
C01189	00100 01100
C01190	00600 01100
C01194	00562 00563 00564 01100 04070 04140 05152
C01197	00940 01061 01100 01110 01220
C01198	00360 00624 01120
C01203	00061 01040 01212
C01204	00562 01100 04070
C01207	00350
C01209	00061 00780 01100 01212
C01210	00564
C01211	00310
C01212	00471 00550 01100
C01213	00280 00630 00640 00720 01100 01120 01200
C01214	00521 01110
C01215	00750
C01216	00052 01100 01120
C01217	00680 00790 01120 01200
C01218	00030 01100 01120
C01219	00520 01110
C01220	00562 01100 04070
C01221	00521 01110
C01222	00051 00520 01100
C01226	00592 01100
C01227	00140 00984 01100 01120 04913 05200 05215
C01228	00230
C01230	00130 00900 01110
C01231	00500
C01233	00564 00565
C01234	00270 00640 01060 01070 01100 01110
C01235	00052
C01236	00030 01100 01110 01120 01200
C01241	00564 01100
C01242	00260 01100
C01243	00562 01100 04070
C01245	00562 01100 04010 04012 04014 04020 04022 04024 04062 04064 04066 04070 04114 04261 04270 04370 04380 04540 04611 04650 04660 04662 04664 04666 04720 04722 04723 04724 04725 04726 04728 04730 04742 04745 04750 04911 04912 04915 04916 04918 04919 04921 04961 04970 04971 04972 05010 05016 05110 05142 05143 05146 05169 05200 05214 05223
C01246	00510 01100
C01249	00380
C01250	00330 01100 01110 01210 01230
C01251	00300 00620 01100 01120 01210 01230
C01252	00380 01100
C01259	00310
C01260	00230
C01261	00230
C01262	00340 00410 01100
C01263	00943
C01264	00565 01100
C01265	00944
C01267	00340 01100 01110 01230
C01268	00740 01100
C01269	00400 01100 01110 01230
C01270	00750
C01272	00562 01100 04070
C01273	00621 01100 01120 01220
C01274	00680 01100 01120 01200
C01277	00562 01100 04070 05134
C01278	00362 01100 01120 01220
C01279	00730 01100 02010
C01283	00521 01110
C01284	00562 01100 04070
C01286	00052 01100
C01290	00600 01100
C01291	00281 01110
C01294	00521 01110
C01297	00760 01120
C01298	00521 01110
C01300	00790 01100
C01301	00120 01100
C01302	00400 01100 01110 01230
C01304	00740 01100
C01312	00590 01100 04024 04080 04270 04370 04611
C01322	00480
C01326	00460
C01327	04974
C01330	02010 04020 04024 04260 04261 04713 04720 04723 04724 04725 04726 04728 04730 04740 04742 04744 04745 04750 04911 04918 04919 04960 04961 04964 04970 04971 04972 04973 04974 04976 04977 04978 05031 05033 05110 05410 05412 05414
C01342	05120
C01344	00230
C01345	00230
C01346	00240 01100
C01352	00740
C01353	04964 04966 04970 04971 04972 04976
C01355	00051 04973
C01358	04964
C01367	00230
C01368	00240
C01371	00071 00073 01110
C01375	01052
C01378	00941
C01380	00625 00630 01100 01120
C01382	05320
C01384	00650 00760 01120
C01401	00460
C01405	04976
C01407	00361 00362 01120 01220
C01412	00650
C01414	00904 01062 01100 01110
C01416	00960 01064 01100 01110
C01417	00910 02010
C01419	00480 01100
C01424	00627 01061 01120
C01433	00902 01062 01100 01110
C01438	00680 01100 01120 01200 01220 04974
C01441	00524 01110
C01443	04976
C01450	00073 01110
C01451	00010 01061 02060
C01452	02060
C01454	00622 01100 01120 01220
C01455	00623 01100 01120 01220
C01456	00960 01064 01110
C01457	00522 01052 01110
C01460	00941 00944
C01467	00623 01120 01220
C01468	00623 00633 01100 01120 01220 04974
C01470	00944
C01471	00982
C01477	00941 00943 00944 01061 01100 01110
C01479	00960 01110
C01487	00051 01120 02010
C01490	00532 01100
C01493	00981 01110
C01494	00940 01061 01100 01110
C01495	01060
C01498	05146
C01499	00281 01062 01110
C01500	00281 00902 01060 01062 01066 01100 01110
C01501	04080
C01504	00624 01120
C01508	00040
C01512	00902 01110
C01513	00908
C01514	00941 00944 01100 01110
C01516	00950 00982 01063 01100 01110 04080
C01527	00940 01061 01110
C01528	00450 01100
C01530	00061 01040 01060 04745
C01533	00940
C01540	01054
C01542	00623 01100 01120 01220
C01546	00365
C01548	00625 01120
C01557	01061 01110
C01558	04975 04977 05111
C01561	00100 01100 05152
C01562	00943 01110
C01563	00240 00910
C01566	00791 01120
C01571	00061 01100
C01574	04080
C01575	00360 01063 01100
C01576	04976
C01586	00360
C01594	00460 01110
C01595	00591 01040 01060 01100
C01596	00760 01120
C01598	00380 01100 04080 04713
C01606	00624 01100 01120 01220 02010
C01610	00231 01110
C01612	00073 01110
C01613	00052
C01617	00941 01061 01100 01110
C01620	00053
C01623	00520
C01626	00901 01063
C01628	01060
C01629	00073
C01630	02010
C01647	03013
C01659	00643 01120
C01661	01057 01110
C01667	00472 02010 02020
C01672	00310 00480 00960 01060 01064 01100 01110 04974
C01673	00100 01100 04961 04978 05152
C01674	00520 01110 02010
C01678	00430 01100
C01682	00330 02010
C01684	02010
C01693	00350 01100
C01694	00100 01100
C01697	00052 01100 02060
C01699	00904
C01701	00943
C01708	00860
C01709	00941
C01714	00944
C01717	00380 01100
C01720	00051 01120
C01721	00051 01120
C01724	00100 01100 01110
C01726	00260
C01727	00740
C01732	00660 01100
C01735	00950 01110
C01737	00524 01110
C01743	00524 01110
C01745	00945 01110
C01746	00960 04974
C01747	00600
C01750	00944
C01751	00361 01120
C01752	00940 01061
C01753	00100 01060 01062 01110
C01759	00524 01110
C01761	00901 01110
C01762	00230 00232 01065 01100 01110
C01767	00902 00903
C01768	00051
C01769	00650
C01772	00360 00940 01110 01120
C01780	00140 01100 04960 07225
C01788	00520
C01789	00100 00905 01060 01062 01070 01100 01110
C01794	00120 01100
C01795	00950 01063 01110
C01798	00500
C01801	00030
C01802	00100 01100
C01804	00908 01110
C01817	00270
C01825	00053 01100 01110
C01829	00350 01100 04080 04918 04919 04976 05320
C01832	00062 00071 01100 01212
C01834	02010
C01835	02010 04973
C01836	04080
C01841	00909
C01844	04976
C01845	00640
C01847	00524 00740 01057 01100
C01848	01051 01052 01110
C01850	00350
C01851	00960 01064 01100 01110
C01852	00901 00902 00950 01060 01062 01063 01066 01100 01110
C01860	00909
C01861	00920 01120
C01877	00330
C01879	00480
C01880	00930 01120 01220
C01885	00561 01100 04975 04977
C01888	00260
C01894	00780
C01895	01054
C01897	01063 01110 07042
C01902	00100 01060 01062 01070 01100 01110
C01904	00040 01100
C01907	01057 01110
C01909	00780 01100
C01912	00522 01052 01110
C01920	00281 01110
C01921	00120 00121 01100 04976
C01929	00340 01100 01110
C01931	00970
C01934	00051 01120
C01935	00500 02010
C01937	04976
C01941	07012
C01943	00100 01100 01110
C01944	00062 00071 01100 01212
C01946	00522 01052 01110 02010
C01953	00140 01100 04913
C01957	00902 01110
C01959	00430
C01962	00270
C01967	00130
C01983	00627 01120
C01984	00627 01120
C01987	00380 00627 01120
C01989	00630
C01990	00630
C01996	00564 04024 04080 04721 04725 04810 04911 04970 04971 04972 04976 05033
C01998	00643 01120
C02002	04080
C02004	00909 01062 01100 01110
C02013	00500
C02017	04024 04080
C02029	00908 04075
C02034	00904
C02035	00904 01100 01110
C02041	01040 01212
C02043	00380
C02046	00960 01064 01100 01110
C02047	00970
C02049	04973
C02050	01040 01212
C02051	00260
C02059	00130 01100 01110 04977
C02061	00195 01100
C02066	00960
C02067	00240
C02074	00901 01110
C02075	00830 04977
C02076	00710
C02084	00920 01120 02020
C02090	00480 01100
C02091	00230 01120
C02094	00830 00906 01060 01062 01070 01100 01110 04977
C02105	00950 01063 01100 01110
C02106	00950 01063 01100 01110
C02110	00830 01100 04744
C02112	04745
C02123	00630
C02124	00361 01100 01120 01220
C02134	00950
C02135	04080 04261 04270 04614 05410 05414 07229
C02137	00360 00627 01120
C02139	00860 01100 01110
C02140	00140 01100 05020
C02141	00100 01100 01110
C02151	00901 01110
C02153	00966 01110 01210
C02160	02010
C02161	00380
C02162	01061 01110
C02163	00970
C02165	00590 01100 03320 04080 04726 04750 04976 07034
C02166	00590 01100 04080 04664 04726 04976 05310
C02167	00350 01100 01120
C02170	00240 00280 00640
C02172	00380
C02183	00627 01120
C02185	00195 01100
C02188	00310
C02189	00512 00532 01100
C02191	00860 01100 01110
C02198	00590 01100 04080 04611 04726 07034
C02199	00520 01110
C02210	04080 04915
C02218	00270
C02220	00380 01100
C02222	00361 00362 00364 00627 01100 01120 01220
C02225	00640
C02226	00290 00660 01100 01210
C02232	00360 00362 00930 01100 01120
C02235	00627 01120
C02236	00623 01120 01220
C02237	00471
C02247	00627 01120
C02249	01040 01212 04913
C02262	00052 02060
C02265	00360
C02266	00040
C02271	00625 01120
C02273	00040 01100 02010
C02274	00624 01120
C02280	00053 00520 01100 01110
C02282	00970 01100
C02291	00260 00270 01100 01110 01230
C02295	00760
C02298	00380
C02305	00330 01100
C02320	00480
C02321	00900
C02325	00940 01061 01100 01110
C02330	00520 01100
C02331	00650 00720 01100 01120 01200
C02335	00410 00640
C02336	00500 00520 01100
C02344	00902 01062 01110
C02348	00230 01120
C02350	00230 01100 01120
C02352	00500 00520 01100
C02353	00230
C02354	00240
C02355	00240
C02357	00364 01120
C02359	00364 01100 01120 01220
C02362	00250
C02364	00364 01100 01120 01220
C02370	00351 00364 00621 01100 01120 01220
C02371	00364 01100 01120 01220
C02372	00627 01120
C02373	00140
C02375	00361 01100 01120 01220
C02376	00240
C02378	00930 01100 01120
C02380	00983 04976
C02394	01060 01110
C02400	00522 01110
C02405	00630
C02411	00362 00650 01120
C02412	00970
C02426	00040 01100
C02430	00970
C02431	00051 01120
C02442	00350
C02452	00902 00903 01110
C02457	00561
C02462	00902 01062 01100 01110
C02463	00860 01100 01110
C02465	00350 01100 04080 04918 04919 04976 05320
C02469	00860
C02470	00380
C02474	00520 01110
C02477	00130 01060 01100 01110 04977
C02480	00362 01100 01120 01220
C02483	00130 01100 01110
C02485	00902 01110
C02486	00280
C02488	00620
C02492	00051
C02495	00943
C02501	00362 00621 01100 01120 01220
C02504	00290 00620 01100 01110 01210 01230
C02505	00360 00643 01120
C02512	00460 01100
C02513	00981 01110
C02514	00350 01100 01120
C02515	00350 01100 04918
C02519	00362 01220
C02526	00621 01100 01120 01220
C02527	00650 01100
C02528	00120 00121 01100 04976
C02530	00100 04913 04975 04976 04977
C02535	00450
C02537	00140
C02538	00140 04976
C02553	00970
C02554	00970
C02557	00522 01110
C02565	00330 01100
C02575	00361 01100 01120
C02576	00903 01110
C02588	00830
C02591	00500 01100
C02593	00062 00071 01100 01212
C02611	01064
C02612	00290 00660 01100 01210 01230
C02614	00640 00660 01100
C02617	00980
C02621	00960
C02625	00361 01120 01220
C02627	00524 01110
C02630	00650 00660
C02631	00290 01110 01210
C02632	01120 01220 04974
C02633	00981 01110
C02637	00400 01060 01061 01063 01100 01110 01230
C02642	00240 00410 00770 01100
C02646	00940 01061 01100 01110
C02647	00330 01100
C02656	00780 01100
C02658	01100
C02659	00460 01110
C02666	00940 01061 01100 01110
C02669	00052
C02670	00053 01100
C02671	00471
C02673	00901
C02675	00943
C02679	00061 01100
C02686	00600 01100
C02691	00730
C02693	00380
C02700	00380 01100
C02702	00970
C02713	00520 02060
C02714	00330 01100
C02718	00230
C02720	00627 01120
C02723	00960 01100 01110
C02727	00310
C02730	00130 01100 01110
C02734	00627 01120
C02737	00260 00564 01100 05140 05146 05322
C02739	00340 01100 01110 01230
C02741	00340 01100 01110 01230
C02758	04080
C02759	00903
C02763	00360
C02765	00360 01063 01100
C02773	00565
C02775	00380
C02798	00440 01100 01110 01120
C02800	00860
C02802	00364 01120
C02811	00253 01057 01110
C02814	00361 00362 00627 01100 01120
C02823	00860
C02824	00930 01120
C02835	00340
C02839	00970
C02843	00062 00073 01100 01110
C02855	00260
C02876	00640 00660
C02880	00860 01100 01110
C02887	00940
C02888	00051 02060
C02890	00950
C02892	00730 01100
C02906	00941 01110
C02909	00626 01120 01220
C02915	00950
C02916	00950 01110
C02918	00760 01100 04976
C02920	00943 01110
C02923	00622 00623 00626 01100 01120 01220
C02930	00760
C02933	00361 01120 01220
C02934	00600 01100
C02937	00380 00966 01110 01210
C02938	00380
C02939	00280 01100
C02946	00330 01100
C02947	00940 00941 00945 01100 01110
C02949	00130 00362 00364 00627 01100 01110 01120 01220
C02954	00311 01110 07011 07012
C02960	00600
C02962	00051 01120
C02972	00260
C02977	00051 00520
C02984	00970
C02985	00051 00520 01100
C02987	00860 00970 01100 01110
C02988	00970
C02989	00270
C02990	00071 01212
C02991	00051 01120
C02992	00970
C02995	00500
C03004	00460 01110
C03005	01058 01063 01110
C03012	00624 00626 00980 01100 01120 01220 05204
C03021	00510 01100
C03028	00730 01100
C03029	00860
C03033	00040 00500 01100 04976
C03035	01040 01212
C03043	00760 01120
C03044	00650
C03046	00650
C03056	00760 01120
C03057	00624 01120
C03058	00650
C03063	00350 01120 01220
C03064	00053
C03067	00623 01120 01220
C03069	00280 00281 01100 01110
C03077	00350 00351 01120
C03078	00330
C03082	00260 00270 00300 01100 01110 01120 01210 01230
C03087	00310
C03089	00270 01060 01100
C03090	00230 00250 01100 01110
C03092	00902
C03112	00311 01100 01110
C03114	00740 00860 01100
C03117	00051 00520
C03125	00970
C03127	00970
C03145	00270
C03149	00430
C03150	00760 01100
C03160	00130 01100 01110
C03164	00624 01100 01120 01220
C03166	00330
C03167	00440 01100 01110 01120
C03170	00480 01100
C03175	00400 01100 01110 01230
C03179	00860
C03187	00523
C03190	00902 01062 01100 01110
C03194	00260 00860
C03198	00627 01055 01110 01120
C03201	00565 01100
C03203	00624 00626 01100 01120 01220
C03205	00140 01100
C03206	00253 01057 01110
C03217	00630
C03219	00460 00966 01110 01210
C03220	00909 01110
C03221	00062 00071 01100 01212
C03223	00624 01120 01220
C03227	00380 01100
C03230	00380
C03231	00280 01100
C03232	00260 00680 01100 01120 01200 01230
C03233	00624 01100 01120 01220
C03239	00310 00960 01100
C03240	00522 01110
C03242	00591 01040 01100
C03248	00620
C03263	00860 01100 01110
C03267	00051
C03273	00310
C03277	00340
C03283	00260 01100 01120 01210 01230
C03284	00280
C03287	00330 01100 01230
C03289	00053 01100
C03291	00040 00053 01100 01120
C03294	00970
C03296	00330
C03300	00908
C03309	00901 01100 01110
C03313	00130 01110
C03319	00521 00523 01100 01110
C03325	00960 01100 01110
C03329	00950 01110
C03341	00472
C03344	00280 01100 01110
C03345	00280 01100 01110
C03351	00623 01120 01220
C03360	00627 01120
C03366	00310 01100
C03372	00564 00565 01100
C03373	00230 00730 01100 01110
C03375	00330
C03383	00052 01100
C03393	00750 01100
C03402	00970
C03406	00250 00330 01100 01110 01230
C03409	00340
C03410	00520 01110
C03415	00330
C03423	00908
C03427	00906 01100 01110
C03428	00100 00906 00909 01100 01110
C03434	00361 01100 01120
C03438	00312
C03440	00330
C03442	00521 01110
C03451	00620
C03453	00362 00380 00621 01100 01120 01220
C03454	00565 01100
C03455	00830
C03458	00760 01120
C03459	00630
C03460	00280 01100
C03461	00900 00909
C03467	00280
C03470	00901 01060 01063 01100 01110
C03479	00670 01100
C03483	00230
C03492	00770 01100
C03506	00400 00402 00403 01063 01100 01110 01230
C03508	00260
C03511	00970
C03512	00970
C03515	00944
C03516	00860 01100 01110
C03519	00360
C03539	00270 01100 01230
C03541	00790
C03546	00562 01100 04070
C03547	00071
C03548	00630
C03557	00440 01100 01120 02010
C03561	00071 00630 00650 01120
C03564	00330 00472
C03567	00943
C03569	00621 01100 01120 01220
C03572	00361 01120
C03574	00380
C03576	00680 01120 01200
C03577	00590
C03579	00904
C03582	00945 01061 01110
C03585	00361 01120
C03586	00362 01100 01120 01220
C03589	00360 00362 00621 00622 01100 01120 01220
C03590	00627 01055 01110 01120
C03594	00120 01100
C03595	01040 01212
C03598	00520 01110
C03599	00520 01110
C03611	02010
C03614	00230
C03618	00660 01100
C03619	02010
C03621	05204
C03622	05204
C03640	00600
C03642	04976
C03646	00480
C03648	00941 01100 01110
C03652	00760
C03656	00310
C03657	00130 01100 01110
C03659	00562
C03660	00562
C03664	00361 01120 01220
C03671	00362 00627 01120
C03672	00130 00350 01110
C03676	00362 01100 01120
C03677	00901 01063 01100 01110
C03680	00340 01100
C03681	00140
C03683	00254
C03684	00790 01100
C03686	00254
C03688	00770
C03691	00520 01110
C03692	00561 01100
C03715	00565 01100
C03719	00966 01110 01210
C03722	00380 00410 00760 01060 01064 01100
C03724	00365
C03733	00052
C03737	00520
C03739	00930 01120
C03740	00480
C03741	00860 01100 01110
C03742	00460 01110
C03747	00140
C03752	00030 01120 02060
C03758	00350 00950 00965 01060 01063 01100 01110 04024 04080 04540 04721 04728 04917 04976 05012 05030 05031 05032 05034
C03765	00350 00950 01060 01063 01110
C03771	00330 00472 01100
C03772	00140
C03785	00052 01100
C03793	00310
C03794	00230 00250 01100
C03819	00564
C03820	00565 01100
C03824	00380 00627 01100 01120
C03826	00040 00053
C03827	00051 01120
C03838	00230 01100 01110
C03845	00100 01100
C03852	00140
C03862	00510 01100
C03871	00300 01100 01110 01230
C03872	00564
C03882	00960 01064
C03885	00130 01110
C03892	00564 01100
C03897	00944
C03898	00944
C03906	00520 01100 01110
C03912	00250 00330 01100 01110 01230
C03917	00140 05200 05215
C03918	00361 01120
C03920	00680 00920 01100 01120 01200
C03921	00053
C03925	00364 01120
C03933	00471
C03935	00140
C03939	00061 01100 01212
C03943	00472
C03944	00254
C03951	00944
C03955	00310 01120
C03958	04080
C03968	00565 01100
C03972	00300 01100 01110 01120 01230
C03974	00564
C03979	00051 01120
C03981	00620
C03990	00121 04976
C03993	00130
C03997	00240
C04002	00300 01100 01120 01210 01230
C04006	00521 00562 01100 01110 04070
C04020	00310
C04022	00920
C04024	00944
C04037	00520
C04039	00770
C04042	00140
C04043	00350 00950 01100 01110
C04044	00360 01120 01220
C04045	00350
C04046	00561 01100
C04051	00230
C04052	00350 01120 01220
C04053	00040
C04056	00591
C04062	00562 04070
C04063	00562 01100 04070
C04076	00300 00310 00960 01060 01064 01100 01110 01230
C04079	00770
C04083	00908 01110 04075
C04088	00061 01040 01212
C04089	00520 01110
C04091	00361 00362 01120 01220
C04092	00310 00960 01100
C04106	00750
C04112	00623 01120 01220
C04114	02010
C04115	00362 01120
C04118	00950 01063 01110
C04121	00540 01100
C04122	00860
C04133	00330 01100 01110 01210 01230
C04137	00330 02010
C04145	00130 00900 01110
C04146	00130 00900 01110
C04148	00360
C04170	00960
C04171	01053 01110
C04178	00364 01120
C04180	00061
C04181	00290 01110 01210
C04185	00350 01100
C04186	00350 01120 01220
C04188	00270 01060 01100
C04199	00944
C04216	00900 01110
C04225	00640
C04226	00760
C04227	04080
C04230	00564
C04233	00564
C04236	00290 01100 01110 01210
C04242	00983
C04244	00790 01100
C04246	00061 01100 01212
C04257	00520 01100 01110
C04260	00473
C04268	00523
C04271	00943
C04272	00290 01100 01110 01210 01230
C04280	00521 01110
C04281	00330 01100
C04282	00330
C04287	00562 01100 01120
C04293	00944
C04294	00730 01100
C04295	00140 04913
C04297	00520 01110
C04302	00400 01100 01110 01230
C04308	00564 01100
C04314	00626 01100 01120 01220
C04315	00561
C04317	00565 01100
C04324	00362 01120
C04327	00730 01100
C04330	00680 01100 01120 01200
C04332	00740 01100
C04348	00630 00680 00720 01120 01200
C04349	00040
C04350	00966 01210
C04351	00360 01100
C04352	00770 01100
C04353	00460 01110
C04361	00565
C04366	00940
C04368	00350
C04373	00140
C04376	00230 01100 01110
C04377	00680 01100 01120 01200
C04390	00300 01100 01110 01230
C04392	00230
C04405	00280 01100 01110
C04409	00380 01100
C04411	00290 01100 01110 01210 01230
C04421	00300 01100 01120 01230
C04431	00361 01120
C04432	00908 01100 01110
C04433	00902 01110
C04434	00362 00627 01120
C04435	00903
C04437	00340
C04438	00564
C04442	00030 01100 01120 01200
C04443	00944
C04444	00944
C04454	00740 01100
C04457	00473
C04462	00300 01100 01120 01230
C04465	05152
C04468	00624 01100 01120 01220
C04475	00565 01100
C04477	00562 01100 04070
C04478	00540 01100
C04479	00360 01120 01220
C04480	00362 01120
C04483	00121 04976
C04484	00362 00624 00627 01120
C04487	00310
C04488	00680 01100 01120 01200
C04494	00230
C04498	00330
C04501	00520 01100 01110
C04506	00900
C04517	00565
C04518	00140
C04520	00562
C04522	00361 01120
C04525	00100 01100
C04536	00860 01100 01110
C04546	00650
C04549	00562 01100 04070 04140 04144 04145 05152
C04553	00362
C04554	00120 01100
C04555	00140 04976
C04556	00730 01100
C04558	00623 01120 01220
C04559	00623 01120
C04563	00562
C04573	00520
C04574	00550 00900 01062 01110
C04575	00040 00053
C04576	01061
C04577	00590
C04578	00901
C04579	00562
C04582	00270 01100
C04590	00564
C04592	00623 01120 01220
C04593	00640
C04596	00351 01100 01120
C04598	00565 01100 04080 05310
C04599	05012
C04604	00750
C04608	00944
C04613	00520
C04618	00061 01100 01212
C04619	00061 01100 01212
C04620	00061 01100 01212
C04623	00351 01100 01120 01220
C04628	00680 01100 01120 01200
C04630	00520
C04631	00520 00550 01100
C04633	00061 01100 01212
C04635	00565 01100
C04637	00562 01100 04070 04144 04151 04510 04666 04670 04725 04810 05131 05132
C04638	00564
C04640	00230 01100 01110
C04642	00350 01120 01220
C04646	00983
C04652	00540 01100
C04666	00340 01065 01100 01110 01230
C04672	00592 01100
C04673	00521 01110
C04675	00281 01110
C04676	00140
C04677	00230 00340 01060 01065 01100 01110 04150 04152
C04688	00061 01100 01212
C04690	00750
C04691	00400 01070 01100 01110 01230
C04702	00312 00550 01100
C04706	00361 01100 01120
C04712	00311
C04713	00908
C04717	00591 01100
C04718	00902
C04722	00120 01100
C04729	00361 01100 01120
C04732	00680 00740 01100 01120
C04734	00230 01060 01065 01100 01110
C04737	05131
C04738	00540 01100
C04742	00590 04750
C04748	00900
C04751	00230 01100 01110
C04752	00730 01100
C04756	00565 01100
C04767	00521 01110
C04773	00750
C04778	00860 01100
C04780	00592 01070 01100
C04783	00624 01100 01120 01220
C04785	00592 01100
C04793	00984 01100 01120 01220
C04796	00350
C04797	00350
C04805	00590 04750
C04807	00790 01100
C04822	00590 04726
C04823	00230 01100 01110
C04824	00540 01100
C04831	00402
C04832	00680 01100 01120 01200
C04844	00984 01100 01120 01220
C04851	00550 01100
C04853	00590
C04858	00944
C04872	00561
C04874	00790 01100
C04877	00300 00550
C04882	00300 00550
C04895	00790 01100
C04896	00340 01100 01110 01230
C04900	00944
C04911	05110
C04916	00340 01100 01110 01230
C04919	00540 01100
C04932	00540 01100
C05005	05133
C05011	00982
C05042	00440 01110
C05073	00401 01110
C05080	00401 01110
C05100	00240 01100
C05102	00071
C05103	00100 01100
C05107	00100 01100
C05108	00100 01100
C05109	00100
C05113	04080
C05122	00120 00121 00430 01100 04976
C05123	00430 01100
C05125	00010 00020 00620 01100
C05127	00340
C05130	00340
C05131	00340
C05133	00340
C05135	00340
C05138	00140 01100 04913
C05139	00140
C05140	00140
C05141	00140 01100 07226
C05143	00460 01110
C05145	00240 01100
C05147	00330
C05158	00940 01110
C05161	00310
C05165	00627 01120
C05172	00450 01100
C05174	00950 01100 01110
C05175	00950 01100 01110
C05176	00950 01063 01100 01110
C05177	00950
C05178	00950 01063 01100 01110
C05179	00950 01100 01110
C05189	00950 01063 01100 01110
C05190	00950 01100 01110
C05191	00950 01100 01110
C05193	00950 01100 01110
C05194	00950 01100 01110
C05200	00130 01110
C05202	00950 01063 01100 01110
C05212	00565 01100
C05220	00950 01063 01100 01110
C05223	00061 00540 01100 01212
C05231	00310
C05235	00640
C05239	00230
C05243	00950
C05247	00950 01100 01110
C05258	00062 00071 01100 01212
C05259	00062 00071 01100 01212
C05260	00062 00071 01100 01212
C05261	00062 00071 01100 01212
C05262	00062 00071 01100 01212
C05263	00062 00071 01100 01212
C05264	00062 00071 01100 01212
C05265	00062 00071 01100 01212
C05266	00062 00071 01100 01212
C05267	00062 00071 01100 01212
C05268	00062 00071 01100 01212
C05269	00062 00071 01100 01212
C05270	00062 00071 01100 01212
C05271	00062 00071 01100 01212
C05272	00062 00071 01100 01212
C05273	00062 00071 01100 01212
C05274	00062 00071 01100 01212
C05275	00062 00071 01100 01212
C05276	00062 00071 01100 01212
C05279	00071
C05280	00071
C05281	00240
C05284	00140
C05285	00140
C05290	00140 01100
C05291	00140
C05293	00140
C05294	00140 01100
C05295	00140 01100
C05296	00140
C05297	00140 01100
C05298	00140
C05299	00140
C05300	00140 01100
C05301	00140 04913
C05302	00140
C05306	00860 01060 01100 01110
C05307	00860 01100 01110
C05313	00130 01110
C05315	00950
C05316	00950 01100 01110
C05322	00950 01100 01110
C05332	00360
C05335	00450
C05336	00450
C05337	00120 00121 01100
C05338	00350
C05340	00410
C05341	00410
C05343	01120
C05345	00010 00030 00051 00500 00520 01060 01061 01062 01063 01064 01065 01066 01070 01100 01110 01120 01200 01230
C05349	02010
C05350	00350
C05356	00590 01100 04726 04913 07034
C05361	00910 00983
C05366	01061
C05371	01054 04976
C05375	00362 01120
C05376	00943
C05377	04977
C05378	00010 00030 00051 01060 01061 01062 01063 01100 01110 01120 01200 01230
C05379	00020 01100 01110 01120 01210
C05380	00760
C05381	00020
C05382	00030 00540 00710 01100 01110 01120 01200 01230
C05385	00040 00053 00520 01100
C05392	00051
C05396	00052 01100 02060
C05399	00052
C05400	00052
C05401	00052 00561
